odhf_facility_type,latitude,longitude,facility_category
Ambulatory health care services,43.7652176,-79.52008044,Mental Health & Rehabilitation
Nursing and residential care facilities,45.47293607,-75.51997248,Specialized Care & Support Services
Nursing and residential care facilities,45.53800249,-75.30540212,Specialized Care & Support Services
Nursing and residential care facilities,43.66057999,-79.37141808,Mental Health & Rehabilitation
Nursing and residential care facilities,44.56460677,-80.94596167,Specialized Care & Support Services
Ambulatory health care services,46.311051,-78.713595,Community & Primary Care
Nursing and residential care facilities,44.28807634,-78.37245642,Specialized Care & Support Services
Nursing and residential care facilities,44.53823228,-78.5565586,Specialized Care & Support Services
Ambulatory health care services,44.53732307,-78.73569846,Community & Primary Care
Nursing and residential care facilities,44.57711707,-80.94868257,Specialized Care & Support Services
Nursing and residential care facilities,44.57314977,-80.94715427,Specialized Care & Support Services
Nursing and residential care facilities,43.76265941,-79.28056556,Long-Term & Chronic Care
Nursing and residential care facilities,49.75990494,-94.47858969,Mental Health & Rehabilitation
Ambulatory health care services,49.76635954,-94.48791289,Mental Health & Rehabilitation
Nursing and residential care facilities,43.7526538,-79.45399892,Specialized Care & Support Services
Nursing and residential care facilities,43.02140839,-81.21450391,Long-Term & Chronic Care
Nursing and residential care facilities,44.00244715,-77.14847409,Long-Term & Chronic Care
Nursing and residential care facilities,43.19121,-79.5554741,Long-Term & Chronic Care
Ambulatory health care services,44.3071237,-78.3042051,Mental Health & Rehabilitation
Ambulatory health care services,44.18624207,-81.62833595,Community & Primary Care
Nursing and residential care facilities,43.97147063,-79.55151987,Long-Term & Chronic Care
Nursing and residential care facilities,43.58106776,-79.61299345,Specialized Care & Support Services
Nursing and residential care facilities,43.87933771,-79.74065452,Long-Term & Chronic Care
Nursing and residential care facilities,44.73635975,-79.87508564,Specialized Care & Support Services
Nursing and residential care facilities,43.20702509,-79.83081579,Specialized Care & Support Services
Nursing and residential care facilities,44.13818315,-79.87440038,Specialized Care & Support Services
Ambulatory health care services,44.25568652,-76.498125,Community & Primary Care
Ambulatory health care services,44.23949342,-76.50712271,Community & Primary Care
Ambulatory health care services,44.59768821,-75.68863117,Mental Health & Rehabilitation
Ambulatory health care services,44.22788231,-76.52521331,Community & Primary Care
Nursing and residential care facilities,43.65882728,-79.51442973,Specialized Care & Support Services
Nursing and residential care facilities,43.98464644,-79.47641224,Specialized Care & Support Services
Nursing and residential care facilities,44.44655202,-81.38262099,Specialized Care & Support Services
Nursing and residential care facilities,43.25961363,-81.1354479,Specialized Care & Support Services
Nursing and residential care facilities,43.72574509,-79.57339555,Long-Term & Chronic Care
Ambulatory health care services,48.15149829,-80.03463446,Community & Primary Care
Ambulatory health care services,43.4503835,-80.48660672,Specialized Care & Support Services
Nursing and residential care facilities,43.5706561,-80.92082216,Long-Term & Chronic Care
Nursing and residential care facilities,43.87156441,-79.59579547,Long-Term & Chronic Care
Nursing and residential care facilities,43.7542485,-79.44534401,Specialized Care & Support Services
Nursing and residential care facilities,42.29896808,-82.77733353,Specialized Care & Support Services
Nursing and residential care facilities,43.64373408,-79.53092513,Long-Term & Chronic Care
Ambulatory health care services,48.37969466,-89.25001426,Community & Primary Care
Nursing and residential care facilities,45.3407019,-80.0176609,Long-Term & Chronic Care
Nursing and residential care facilities,44.36378564,-78.72377954,Specialized Care & Support Services
Ambulatory health care services,44.73835937,-77.16101956,Community & Primary Care
Nursing and residential care facilities,43.87862154,-78.95242597,Mental Health & Rehabilitation
Nursing and residential care facilities,44.76966505,-79.93053146,Specialized Care & Support Services
Ambulatory health care services,43.60350777,-79.50338882,Community & Primary Care
Ambulatory health care services,43.60223377,-79.50005012,Mental Health & Rehabilitation
Nursing and residential care facilities,43.59721667,-79.51845532,Long-Term & Chronic Care
Nursing and residential care facilities,43.636584,-79.433168,Long-Term & Chronic Care
Nursing and residential care facilities,44.31427469,-79.5494025,Specialized Care & Support Services
Ambulatory health care services,44.04017743,-77.74704389,Community & Primary Care
Nursing and residential care facilities,44.42747763,-79.16356588,Long-Term & Chronic Care
Nursing and residential care facilities,43.22011219,-79.72878866,Specialized Care & Support Services
Nursing and residential care facilities,42.88448582,-82.16482359,Long-Term & Chronic Care
Ambulatory health care services,42.98622632,-82.40496907,Community & Primary Care
Nursing and residential care facilities,45.14061199,-76.14654846,Mental Health & Rehabilitation
Nursing and residential care facilities,45.12721059,-76.13043566,Mental Health & Rehabilitation
Nursing and residential care facilities,43.42436319,-80.53544803,Long-Term & Chronic Care
Nursing and residential care facilities,44.90398014,-76.27207578,Long-Term & Chronic Care
Nursing and residential care facilities,43.42451939,-80.53455943,Specialized Care & Support Services
Nursing and residential care facilities,44.59768821,-75.68863117,Mental Health & Rehabilitation
Ambulatory health care services,43.87424932,-79.43774412,Mental Health & Rehabilitation
Nursing and residential care facilities,45.35328584,-75.66901942,Specialized Care & Support Services
Nursing and residential care facilities,42.98366042,-82.35688446,Specialized Care & Support Services
Nursing and residential care facilities,43.11615483,-80.74853947,Specialized Care & Support Services
Ambulatory health care services,43.3999977,-80.33580576,Community & Primary Care
Nursing and residential care facilities,43.84482422,-79.42478351,Long-Term & Chronic Care
Nursing and residential care facilities,43.56346913,-80.25748785,Long-Term & Chronic Care
Nursing and residential care facilities,43.3061966,-79.8527417,Specialized Care & Support Services
Nursing and residential care facilities,46.52276689,-80.93311137,Specialized Care & Support Services
Ambulatory health care services,45.02919983,-74.73159929,Specialized Care & Support Services
Ambulatory health care services,42.98556287,-79.22488318,Specialized Care & Support Services
Nursing and residential care facilities,45.38436928,-74.90026817,Specialized Care & Support Services
Nursing and residential care facilities,45.27432915,-75.26511528,Specialized Care & Support Services
Nursing and residential care facilities,44.60660015,-79.39492597,Long-Term & Chronic Care
Nursing and residential care facilities,44.60678815,-79.39654477,Specialized Care & Support Services
Ambulatory health care services,42.05048285,-82.61517146,Community & Primary Care
Nursing and residential care facilities,43.7093926,-79.34114138,Specialized Care & Support Services
Nursing and residential care facilities,44.56074357,-80.92749966,Long-Term & Chronic Care
Ambulatory health care services,44.61633712,-75.70355047,Community & Primary Care
Nursing and residential care facilities,42.88603672,-80.10467015,Specialized Care & Support Services
Nursing and residential care facilities,45.48979007,-75.50373128,Specialized Care & Support Services
Nursing and residential care facilities,42.32614478,-82.9967336,Specialized Care & Support Services
Nursing and residential care facilities,46.3030368,-83.78857256,Specialized Care & Support Services
Nursing and residential care facilities,43.185995,-79.52649269,Specialized Care & Support Services
Nursing and residential care facilities,43.18351721,-79.26633031,Long-Term & Chronic Care
Nursing and residential care facilities,43.70583549,-79.4102162,Specialized Care & Support Services
Nursing and residential care facilities,43.73326732,-80.95802589,Specialized Care & Support Services
Nursing and residential care facilities,43.66563579,-79.37378508,Mental Health & Rehabilitation
Nursing and residential care facilities,44.80388423,-76.09521292,Specialized Care & Support Services
Ambulatory health care services,42.99157728,-81.29416603,Community & Primary Care
Ambulatory health care services,42.99908238,-81.25457602,Mental Health & Rehabilitation
Ambulatory health care services,42.98903318,-81.22974771,Community & Primary Care
Nursing and residential care facilities,45.28026603,-75.72981554,Long-Term & Chronic Care
Nursing and residential care facilities,42.95010837,-81.30690393,Specialized Care & Support Services
Nursing and residential care facilities,43.04374608,-79.30042241,Specialized Care & Support Services
Nursing and residential care facilities,43.9218086,-80.09862694,Specialized Care & Support Services
Ambulatory health care services,45.60939633,-74.61034769,Community & Primary Care
Ambulatory health care services,44.21909631,-76.64518225,Community & Primary Care
Nursing and residential care facilities,43.1615002,-79.2429597,Specialized Care & Support Services
Nursing and residential care facilities,43.0883173,-79.12817585,Specialized Care & Support Services
Nursing and residential care facilities,43.4636862,-80.53586363,Specialized Care & Support Services
Ambulatory health care services,43.5004006,-80.5680104,Mental Health & Rehabilitation
Nursing and residential care facilities,43.91091175,-78.96236807,Specialized Care & Support Services
Nursing and residential care facilities,45.32671513,-75.81749627,Specialized Care & Support Services
Ambulatory health care services,46.20594026,-82.42192801,Community & Primary Care
Nursing and residential care facilities,43.22567639,-79.84867319,Long-Term & Chronic Care
Nursing and residential care facilities,45.47131762,-76.68525007,Mental Health & Rehabilitation
